ticker,ex_dividend_date,payment_date,amount
BNS,1999-07-02,1999-07-27,$0.105
BNS,1999-04-01,1999-04-27,$0.105
BNS,1998-12-31,1999-01-27,$0.105
BNS,1998-10-02,1998-10-27,$0.10
BNS,1998-07-03,1998-07-27,$0.10
BNS,1998-04-03,1998-04-27,$0.10
BNS,1998-01-02,1998-01-27,$0.10
BNS,1997-10-03,1997-10-27,$0.0925
BNS,1997-06-27,1997-07-28,$0.0925
BNS,1997-03-27,1997-04-28,$0.0925
BNS,1997-01-03,1997-01-27,$0.0925
BNS,1996-09-27,1996-10-28,$0.085
BNS,1996-06-27,1996-07-26,$0.085
BNS,1996-03-29,1996-04-26,$0.0775
BNS,1995-12-28,1996-01-26,$0.0775
BNS,1995-09-29,1995-10-27,$0.0775
BNS,1995-06-29,1995-07-27,$0.0775
BNS,1995-03-29,1995-04-27,$0.0775
CNQ,2023-12-15,2024-01-05,$0.90**
CNQ,2023-09-15,2023-10-05,$0.90**
CNQ,2023-06-15,2023-07-05,$0.90
CNQ,2023-03-16,2023-04-05,$0.90
CNQ,2022-12-15,2023-01-05,$0.85
CNQ,2022-09-15,2022-10-05,$0.75
CNQ,2022-08-22,2022-08-31,$1.50
CNQ,2022-06-16,2022-07-05,$0.75
CNQ,2022-03-17,2022-04-05,$0.75
CNQ,2021-12-09,2022-01-05,$0.5875
CNQ,2021-09-16,2021-10-05,$0.47
CNQ,2021-06-17,2021-07-05,$0.47
CNQ,2021-03-18,2021-04-05,$0.47
CNQ,2020-12-08,2021-01-05,$0.425
CNQ,2020-09-17,2020-10-05,$0.425
CNQ,2020-06-11,2020-07-01,$0.425
CNQ,2020-03-19,2020-04-01,$0.425
CNQ,2019-12-10,2020-01-01,$0.375
CNQ,2019-09-12,2019-10-01,$0.375
CNQ,2019-06-13,2019-07-01,$0.375
CNQ,2019-03-21,2019-04-01,$0.375
CNQ,2018-12-07,2019-01-01,$0.335
CNQ,2018-09-13,2018-10-01,$0.335
CNQ,2018-06-14,2018-07-01,$0.335
CNQ,2018-03-15,2018-04-01,$0.335
CNQ,2017-12-11,2018-01-01,$0.275
CNQ,2017-09-14,2017-10-01,$0.275
CNQ,2017-06-14,2017-07-01,$0.275
CNQ,2017-03-15,2017-04-01,$0.275
CNQ,2016-12-07,2017-01-01,$0.25
CNQ,2016-09-14,2016-10-01,$0.23
CNQ,2016-06-15,2016-07-01,$0.23
CNQ,2016-03-16,2016-04-01,$0.23
CNQ,2015-12-09,2015-12-31,$0.23
CNQ,2015-09-09,2015-10-01,$0.23
CNQ,2015-06-10,2015-07-01,$0.23
CNQ,2015-03-12,2015-04-01,$0.23
CNQ,2014-12-10,2015-01-01,$0.225
CNQ,2014-09-10,2014-10-01,$0.225
CNQ,2014-06-11,2014-07-01,$0.225
CNQ,2014-03-13,2014-04-01,$0.225
CNQ,2013-12-11,2014-01-01,$0.20
CNQ,2013-09-11,2013-10-01,$0.125
CNQ,2013-06-12,2013-07-01,$0.125
CNQ,2013-03-14,2013-04-01,$0.125
CNQ,2012-12-12,2013-01-01,$0.105
CNQ,2012-09-12,2012-10-01,$0.105
CNQ,2012-06-13,2012-07-01,$0.105
CNQ,2012-03-15,2012-04-01,$0.105
CNQ,2011-12-14,2012-01-01,$0.09
CNQ,2011-09-14,2011-10-01,$0.09
CNQ,2011-06-15,2011-07-01,$0.09
CNQ,2011-03-16,2011-04-01,$0.09
CNQ,2010-12-15,2011-01-01,$0.075
CNQ,2010-09-15,2010-10-01,$0.075
CNQ,2010-06-09,2010-07-01,$0.075
CNQ,2010-03-10,2010-04-01,$0.075
CNQ,2009-12-09,2010-01-01,$0.0525
CNQ,2009-09-09,2009-10-01,$0.0525
CNQ,2009-06-10,2009-07-01,$0.0525
CNQ,2009-03-11,2009-04-01,$0.0525
CNQ,2008-12-10,2009-01-01,$0.05
CNQ,2008-09-10,2008-10-01,$0.05
CNQ,2008-06-11,2008-07-01,$0.05
CNQ,2008-03-12,2008-04-01,$0.0503
CNQ,2007-12-12,2008-01-01,$0.0425
CNQ,2007-09-12,2007-10-01,$0.0425
CNQ,2007-06-13,2007-07-02,$0.0425
CNQ,2007-03-14,2007-04-02,$0.0425
CNQ,2006-12-13,2007-01-01,$0.0375
CNQ,2006-09-13,2006-10-02,$0.0375
CNQ,2006-06-14,2006-07-03,$0.0375
CNQ,2006-03-15,2006-04-03,$0.0375
CNQ,2005-12-14,2006-01-02,$0.03
CNQ,2005-09-14,2005-10-03,$0.03
CNQ,2005-06-15,2005-07-04,$0.03
CNQ,2005-03-16,2005-04-04,$0.02825
CNQ,2004-12-15,2005-01-03,$0.025
CNQ,2004-09-15,2004-10-04,$0.025
CNQ,2004-06-16,2004-07-03,$0.025
CNQ,2004-03-10,2004-04-03,$0.025
CNQ,2003-12-10,2004-01-03,$0.01875
CNQ,2003-09-10,2003-10-02,$0.01875
TRI,2023-11-16,2023-12-15,$0.49**
TRI,2023-08-17,2023-09-15,$0.49**
TRI,2023-05-17,2023-06-15,$0.49
TRI,2023-02-22,2023-03-16,$0.49
TRI,2022-11-16,2022-12-15,$0.445
TRI,2022-08-17,2022-09-15,$0.445
TRI,2022-05-25,2022-06-15,$0.445
TRI,2022-02-23,2022-03-15,$0.445
TRI,2021-11-17,2021-12-15,$0.405
TRI,2021-08-18,2021-09-15,$0.405
TRI,2021-05-19,2021-06-15,$0.405
TRI,2021-03-04,2021-03-17,$0.405
TRI,2020-11-18,2020-12-15,$0.38
TRI,2020-08-19,2020-09-15,$0.38
TRI,2020-05-20,2020-06-15,$0.38
TRI,2020-03-05,2020-03-18,$0.38
TRI,2019-11-20,2019-12-16,$0.36
TRI,2019-08-21,2019-09-16,$0.36
TRI,2019-05-22,2019-06-17,$0.36
TRI,2019-03-07,2019-03-20,$0.36
TRI,2018-11-14,2018-12-17,$0.345
TRI,2018-08-15,2018-09-17,$0.345
TRI,2018-05-16,2018-06-15,$0.345
TRI,2018-02-21,2018-03-15,$0.345
TRI,2017-11-15,2017-12-15,$0.345
TRI,2017-08-15,2017-09-15,$0.345
TRI,2017-05-16,2017-06-15,$0.345
TRI,2017-02-21,2017-03-15,$0.345
TRI,2016-11-15,2016-12-15,$0.34
TRI,2016-08-16,2016-09-15,$0.34
TRI,2016-05-17,2016-06-15,$0.34
TRI,2016-02-19,2016-03-15,$0.34
TRI,2015-11-17,2015-12-15,$0.335
TRI,2015-08-18,2015-09-15,$0.335
TRI,2015-05-19,2015-06-15,$0.335
TRI,2015-02-19,2015-03-16,$0.335
TRI,2014-11-18,2014-12-15,$0.33
TRI,2014-08-19,2014-09-15,$0.33
TRI,2014-05-20,2014-06-16,$0.33
TRI,2014-02-20,2014-03-17,$0.33
TRI,2013-11-19,2013-12-16,$0.325
TRI,2013-08-20,2013-09-16,$0.325
TRI,2013-05-21,2013-06-17,$0.325
TRI,2013-02-21,2013-03-15,$0.325
TRI,2012-11-19,2012-12-17,$0.32
TRI,2012-08-21,2012-09-17,$0.32
TRI,2012-05-22,2012-06-15,$0.32
TRI,2012-02-17,2012-03-15,$0.32
TRI,2011-11-15,2011-12-15,$0.31
TRI,2011-08-16,2011-09-15,$0.31
TRI,2011-05-17,2011-06-15,$0.31
TRI,2011-02-17,2011-03-15,$0.31
TRI,2010-11-16,2010-12-15,$0.29
TRI,2010-08-17,2010-09-15,$0.29
TRI,2010-05-18,2010-06-15,$0.29
TRI,2010-03-04,2010-03-26,$0.29
TRI,2009-11-18,2009-12-15,$0.28
TRI,2009-08-19,2009-09-15,$0.28
TRI,2009-05-20,2009-06-15,$0.28
TRI,2009-03-04,2009-03-26,$0.28
TRI,2008-11-19,2008-12-15,$0.27
TRI,2008-08-20,2008-09-15,$0.2225
TRI,2008-04-14,2008-05-01,$0.3175
TRI,2008-02-19,2008-03-17,$0.27
ATD,2023-09-07,2023-09-22,$0.14**
ATD,2023-07-07,2023-07-22,$0.14**
ATD,2023-03-22,2023-04-06,$0.14
ATD,2022-11-30,2022-12-15,$0.14
ATD,2022-09-07,2022-09-22,$0.11
ATD,2022-07-07,2022-07-22,$0.11
ATD,2022-03-23,2022-04-07,$0.11
ATD,2021-12-01,2021-12-16,$0.11
ATD,2021-09-08,2021-09-23,$0.0875
ATD,2021-07-07,2021-07-22,$0.0875
ATD,2021-03-25,2021-04-09,$0.0875
ATD,2020-12-02,2020-12-17,$0.0875
ATD,2020-09-10,2020-09-25,$0.07
ATD,2020-07-08,2020-07-23,$0.07
ATD,2020-03-25,2020-04-09,$0.07
ATD,2019-12-04,2019-12-19,$0.0625
ATD,2019-09-12,2019-09-27,$0.125
ATD,2019-07-17,2019-08-01,$0.125
ATD,2019-03-27,2019-04-11,$0.125
ATD,2018-12-05,2018-12-20,$0.10
ATD,2018-09-13,2018-09-28,$0.10
ATD,2018-07-17,2018-08-01,$0.10
ATD,2018-03-28,2018-04-12,$0.09
ATD,2017-12-06,2017-12-21,$0.09
ATD,2017-09-14,2017-09-29,$0.09
ATD,2017-07-19,2017-08-04,$0.09
ATD,2017-03-21,2017-04-06,$0.09
ATD,2016-11-29,2016-12-15,$0.09
ATD,2016-09-07,2016-09-23,$0.0775
ATD,2016-07-19,2016-08-04,$0.0775
ATD,2016-03-22,2016-04-07,$0.0675
ATD,2015-12-01,2015-12-17,$0.0675
ATD,2015-09-09,2015-09-25,$0.055
ATD,2015-07-21,2015-08-06,$0.055
ATD,2015-03-24,2015-04-09,$0.045
ATD,2014-12-02,2014-12-18,$0.045
ATD,2014-09-10,2014-09-26,$0.045
ATD,2014-07-14,2014-07-30,$0.04
ATD,2014-03-25,2014-04-10,$0.0333
ATD,2013-12-03,2013-12-19,$0.0333
ATD,2013-09-09,2013-09-25,$0.0292
ATD,2013-07-16,2013-08-01,$0.025
ATD,2013-03-26,2013-04-11,$0.025
ATD,2012-12-04,2012-12-20,$0.025
ATD,2012-09-12,2012-09-28,$0.025
ATD,2012-07-17,2012-08-02,$0.025
ATD,2012-03-21,2012-04-06,$0.025
ATD,2011-11-30,2011-12-16,$0.025
ATD,2011-09-07,2011-09-19,$0.0208
ATD,2011-07-19,2011-07-29,$0.0208
ATD,2011-03-17,2011-03-29,$0.0167
ATD,2010-11-30,2010-12-10,$0.0167
ATD,2010-08-31,2010-09-10,$0.0133
ATD,2010-07-20,2010-07-30,$0.0133
ATD,2010-03-16,2010-03-26,$0.0133
ATD,2009-12-01,2009-12-11,$0.0117
ATD,2009-09-01,2009-09-14,$0.0117
ATD,2009-07-21,2009-07-30,$0.0117
ATD,2009-03-23,2009-04-02,$0.0117
ATD,2008-12-02,2008-12-12,$0.0117
ATD,2008-09-09,2008-09-19,$0.0117
ATD,2008-07-22,2008-08-01,$0.0117
ATD,2008-03-20,2008-04-04,$0.0117
ATD,2007-11-27,2007-12-07,$0.0117
ATD,2007-08-31,2007-09-10,$0.01
ATD,2007-07-24,2007-08-03,$0.01
ATD,2007-03-20,2007-03-30,$0.01
ATD,2006-11-28,2006-12-08,$0.01
ATD,2006-09-06,2006-09-15,$0.00833333
ATD,2006-07-19,2006-07-28,$0.00833333
ATD,2006-03-14,2006-03-24,$0.00833333
ATD,2005-11-22,2005-12-03,$0.00833333
SU,2023-12-01,2023-12-23,$0.52**
SU,2023-09-01,2023-09-26,$0.52**
SU,2023-06-02,2023-06-26,$0.52
SU,2023-03-02,2023-03-24,$0.52
SU,2022-12-01,2022-12-23,$0.52
SU,2022-09-01,2022-09-26,$0.47
SU,2022-06-02,2022-06-24,$0.47
SU,2022-03-03,2022-03-25,$0.42
SU,2021-12-02,2021-12-24,$0.42
SU,2021-09-02,2021-09-24,$0.21
SU,2021-06-03,2021-06-25,$0.21
SU,2021-03-03,2021-03-25,$0.21
SU,2020-12-02,2020-12-24,$0.21
SU,2020-09-03,2020-09-25,$0.21
SU,2020-06-03,2020-06-25,$0.21
SU,2020-03-03,2020-03-25,$0.465
SU,2019-12-02,2019-12-24,$0.42
SU,2019-09-03,2019-09-25,$0.42
SU,2019-06-03,2019-06-25,$0.42
SU,2019-03-01,2019-03-25,$0.42
SU,2018-11-30,2018-12-24,$0.36
SU,2018-08-31,2018-09-25,$0.36
SU,2018-06-01,2018-06-25,$0.36
SU,2018-03-02,2018-03-26,$0.36
SU,2017-11-30,2017-12-22,$0.32
SU,2017-08-31,2017-09-25,$0.32
SU,2017-06-01,2017-06-26,$0.32
SU,2017-03-01,2017-03-24,$0.32
SU,2016-11-30,2016-12-23,$0.29
SU,2016-09-01,2016-09-26,$0.29
SU,2016-06-01,2016-06-24,$0.29
SU,2016-03-02,2016-03-25,$0.29
SU,2015-11-30,2015-12-24,$0.29
SU,2015-09-02,2015-09-25,$0.29
SU,2015-06-02,2015-06-25,$0.28
SU,2015-03-02,2015-03-25,$0.28
SU,2014-12-01,2014-12-24,$0.28
SU,2014-09-02,2014-09-25,$0.28
SU,2014-06-02,2014-06-25,$0.23
SU,2014-02-28,2014-03-25,$0.23
SU,2013-11-29,2013-12-24,$0.20
SU,2013-08-30,2013-09-25,$0.20
SU,2013-05-31,2013-06-25,$0.20
SU,2013-02-28,2013-03-25,$0.13
SU,2012-11-29,2012-12-24,$0.13
SU,2012-08-30,2012-09-25,$0.13
SU,2012-05-31,2012-06-25,$0.13
SU,2012-03-01,2012-03-26,$0.11
SU,2011-11-30,2011-12-23,$0.11
SU,2011-09-01,2011-09-26,$0.11
SU,2011-06-01,2011-06-24,$0.11
SU,2011-03-02,2011-03-25,$0.10
SU,2010-12-01,2010-12-24,$0.10
SU,2010-09-01,2010-09-24,$0.10
SU,2010-06-02,2010-06-25,$0.10
SU,2010-03-03,2010-03-25,$0.10
SU,2009-11-30,2009-12-23,$0.10
SU,2009-09-02,2009-09-25,$0.10
SU,2009-06-02,2009-06-25,$0.05
SU,2009-03-02,2009-03-25,$0.05
SU,2008-12-01,2008-12-24,$0.05
SU,2008-09-02,2008-09-25,$0.05
SU,2008-06-02,2008-06-25,$0.05
SU,2008-02-29,2008-03-25,$0.05
SU,2007-11-29,2007-12-21,$0.05
SU,2007-08-30,2007-09-21,$0.05
SU,2007-05-31,2007-06-22,$0.05
SU,2007-03-01,2007-03-23,$0.04
SU,2006-11-29,2006-12-22,$0.04
SU,2006-08-30,2006-09-22,$0.04
SU,2006-05-31,2006-06-23,$0.04
SU,2006-03-01,2006-03-24,$0.03
SU,2005-12-07,2005-12-30,$0.03
SU,2005-08-30,2005-09-22,$0.03
SU,2005-06-01,2005-06-24,$0.03
SU,2005-03-01,2005-03-24,$0.03
SU,2004-12-01,2004-12-24,$0.03
SU,2004-08-31,2004-09-23,$0.03
SU,2004-06-02,2004-06-25,$0.03
SU,2004-03-02,2004-03-25,$0.025
SU,2003-12-01,2003-12-24,$0.025
SU,2003-09-02,2003-09-25,$0.025
BCE,2023-12-14,2024-01-16,$0.9675**
BCE,2023-09-14,2023-10-15,$0.9675**
BCE,2023-06-14,2023-07-17,$0.9675
BCE,2023-03-14,2023-04-17,$0.9675
BCE,2022-12-14,2023-01-16,$0.92
BCE,2022-09-14,2022-10-15,$0.92
BCE,2022-06-14,2022-07-15,$0.92
BCE,2022-03-14,2022-04-15,$0.92
BCE,2021-12-14,2022-01-15,$0.875
BCE,2021-09-14,2021-10-15,$0.875
BCE,2021-06-14,2021-07-15,$0.875
BCE,2021-03-12,2021-04-15,$0.875
BCE,2020-12-14,2021-01-15,$0.8325
BCE,2020-09-14,2020-10-15,$0.8325
BCE,2020-06-12,2020-07-15,$0.8325
BCE,2020-03-13,2020-04-15,$0.8325
BCE,2019-12-13,2020-01-15,$0.7925
BCE,2019-09-13,2019-10-15,$0.7925
BCE,2019-06-13,2019-07-15,$0.7925
BCE,2019-03-14,2019-04-15,$0.7925
BCE,2018-12-13,2019-01-15,$0.755
BCE,2018-09-13,2018-10-15,$0.755
BCE,2018-06-14,2018-07-15,$0.755
BCE,2018-03-14,2018-04-15,$0.755
BCE,2017-12-14,2018-01-15,$0.7175
BCE,2017-09-14,2017-10-15,$0.7175
BCE,2017-06-13,2017-07-15,$0.7175
BCE,2017-03-13,2017-04-15,$0.7175
BCE,2016-12-13,2017-01-15,$0.6825
BCE,2016-09-13,2016-10-15,$0.6825
BCE,2016-06-13,2016-07-15,$0.6825
BCE,2016-03-11,2016-04-15,$0.6825
BCE,2015-12-11,2016-01-15,$0.65
BCE,2015-09-11,2015-10-15,$0.65
BCE,2015-06-11,2015-07-15,$0.65
BCE,2015-03-12,2015-04-15,$0.65
BCE,2014-12-11,2015-01-15,$0.6175
BCE,2014-09-11,2014-10-15,$0.6175
BCE,2014-06-12,2014-07-15,$0.6175
BCE,2014-03-12,2014-04-15,$0.6175
BCE,2013-12-12,2014-01-15,$0.5825
BCE,2013-09-12,2013-10-15,$0.5825
BCE,2013-06-12,2013-07-15,$0.5825
BCE,2013-03-13,2013-04-15,$0.5825
BCE,2012-12-12,2013-01-15,$0.5675
BCE,2012-09-12,2012-10-15,$0.5675
BCE,2012-06-13,2012-07-15,$0.5425
BCE,2012-03-13,2012-04-15,$0.5425
BCE,2011-12-13,2012-01-15,$0.5175
BCE,2011-09-13,2011-10-15,$0.5175
BCE,2011-06-13,2011-07-15,$0.5175
BCE,2011-03-11,2011-04-15,$0.4925
BCE,2010-12-13,2011-01-15,$0.4575
BCE,2010-09-13,2010-10-15,$0.4575
BCE,2010-06-11,2010-07-15,$0.435
BCE,2010-03-11,2010-04-15,$0.435
BCE,2009-12-11,2010-01-15,$0.405
BCE,2009-09-11,2009-10-15,$0.405
BCE,2009-06-11,2009-07-15,$0.385
BCE,2009-03-12,2009-04-15,$0.385
BCE,2008-12-19,2009-01-15,$0.365
BCE,2008-03-12,2008-04-15,$0.365
BCE,2007-12-12,2008-01-15,$0.365
BCE,2007-09-12,2007-10-15,$0.365
BCE,2007-06-13,2007-07-16,$0.365
BCE,2007-03-13,2007-04-16,$0.365
BCE,2006-12-13,2007-01-15,$0.33
BCE,2006-09-13,2006-10-16,$0.33
BCE,2006-06-13,2006-07-14,$0.33
BCE,2006-03-13,2006-04-14,$0.33
BCE,2005-12-13,2006-01-16,$0.33
BCE,2005-09-13,2005-10-14,$0.33
BCE,2005-06-13,2005-07-15,$0.33
BCE,2005-03-11,2005-04-15,$0.33
BCE,2004-12-13,2005-01-14,$0.30
BCE,2004-09-13,2004-10-15,$0.30
BCE,2004-06-11,2004-07-15,$0.30
BCE,2004-03-11,2004-04-15,$0.30
BCE,2003-12-11,2004-01-15,$0.30
BCE,2003-09-11,2003-10-15,$0.30
BCE,1999-12-13,2000-01-14,$0.34
BCE,1999-09-13,1999-10-15,$0.34
BCE,1999-06-11,1999-07-15,$0.34
BCE,1999-03-11,1999-04-15,$0.34
BCE,1998-12-11,1999-01-15,$0.34
BCE,1998-09-11,1998-10-15,$0.34
BCE,1998-06-11,1998-07-15,$0.34
BCE,1998-03-11,1998-04-15,$0.34
BCE,1997-12-11,1998-01-15,$0.34
BCE,1997-09-11,1997-10-15,$0.34
BCE,1997-06-11,1997-07-15,$0.34
BCE,1997-03-12,1997-04-15,$0.34
BCE,1996-12-11,1997-01-15,$0.34
BCE,1996-09-11,1996-10-15,$0.34
BCE,1996-06-12,1996-07-15,$0.34
TRP,2023-12-29,2024-01-31,$0.93**
TRP,2023-09-29,2023-10-31,$0.93**
TRP,2023-06-29,2023-07-31,$0.93
TRP,2023-03-30,2023-04-28,$0.93
TRP,2022-12-29,2023-01-31,$0.90
TRP,2022-09-29,2022-10-31,$0.90
TRP,2022-06-29,2022-07-29,$0.90
TRP,2022-03-30,2022-04-29,$0.90
TRP,2021-12-30,2022-01-31,$0.87
TRP,2021-09-29,2021-10-29,$0.87
TRP,2021-06-29,2021-07-30,$0.87
TRP,2021-03-30,2021-04-30,$0.87
TRP,2020-12-30,2021-01-29,$0.81
TRP,2020-09-29,2020-10-30,$0.81
TRP,2020-06-29,2020-07-31,$0.81
TRP,2020-03-30,2020-04-30,$0.81
TRP,2019-12-30,2020-01-31,$0.75
TRP,2019-09-27,2019-10-31,$0.75
TRP,2019-06-27,2019-07-31,$0.75
TRP,2019-03-28,2019-04-30,$0.75
TRP,2018-12-28,2019-01-31,$0.69
TRP,2018-09-27,2018-10-31,$0.69
TRP,2018-06-28,2018-07-31,$0.69
TRP,2018-03-28,2018-04-30,$0.69
TRP,2017-12-28,2018-01-31,$0.625
TRP,2017-09-28,2017-10-31,$0.625
TRP,2017-06-28,2017-07-31,$0.625
TRP,2017-03-29,2017-04-28,$0.625
TRP,2016-12-28,2017-01-31,$0.565
TRP,2016-09-28,2016-10-31,$0.565
TRP,2016-06-28,2016-07-29,$0.565
TRP,2016-03-29,2016-04-29,$0.565
TRP,2015-12-29,2016-01-29,$0.52
TRP,2015-09-28,2015-10-30,$0.52
TRP,2015-06-26,2015-07-31,$0.52
TRP,2015-03-27,2015-04-30,$0.52
TRP,2014-12-29,2015-01-30,$0.48
TRP,2014-09-26,2014-10-31,$0.48
TRP,2014-06-26,2014-07-31,$0.48
TRP,2014-03-27,2014-04-30,$0.48
TRP,2013-12-27,2014-01-31,$0.46
TRP,2013-09-26,2013-10-31,$0.46
TRP,2013-06-26,2013-07-31,$0.46
TRP,2013-03-26,2013-04-30,$0.46
TRP,2012-12-27,2013-01-31,$0.44
TRP,2012-09-26,2012-10-31,$0.44
TRP,2012-06-27,2012-07-31,$0.44
TRP,2012-03-28,2012-04-30,$0.44
TRP,2011-12-28,2012-01-31,$0.42
TRP,2011-09-28,2011-10-31,$0.42
TRP,2011-06-28,2011-07-29,$0.42
TRP,2011-03-29,2011-04-29,$0.42
TRP,2010-12-29,2011-01-31,$0.40
TRP,2010-09-28,2010-10-29,$0.40
TRP,2010-06-28,2010-07-30,$0.40
TRP,2010-03-29,2010-04-30,$0.40
TRP,2009-12-29,2010-01-29,$0.38
TRP,2009-09-28,2009-10-30,$0.38
TRP,2009-06-26,2009-07-31,$0.38
TRP,2009-03-27,2009-04-30,$0.38
TRP,2008-12-29,2009-01-30,$0.36
TRP,2008-09-26,2008-10-31,$0.36
TRP,2008-06-26,2008-07-31,$0.36
TRP,2008-03-27,2008-04-30,$0.36
TRP,2007-12-27,2008-01-31,$0.34
TRP,2007-09-26,2007-10-31,$0.34
TRP,2007-06-27,2007-07-31,$0.34
TRP,2007-03-28,2007-04-30,$0.34
TRP,2006-12-27,2007-01-31,$0.32
TRP,2006-09-27,2006-10-31,$0.32
TRP,2006-06-28,2006-07-31,$0.32
TRP,2006-03-29,2006-04-28,$0.32
TRP,2005-12-28,2006-01-31,$0.305
TRP,2005-09-28,2005-10-31,$0.305
TRP,2005-06-28,2005-07-29,$0.305
TRP,2005-03-29,2005-04-29,$0.305
TRP,2004-12-29,2005-01-31,$0.29
TRP,2004-09-28,2004-10-29,$0.29
TRP,2004-06-28,2004-07-30,$0.29
TRP,2004-03-29,2004-04-30,$0.29
TRP,2003-12-29,2004-01-30,$0.27
TRP,2003-09-26,2003-10-31,$0.27
TRP,2003-06-26,2003-07-31,$0.27
TRP,2003-03-27,2003-04-30,$0.27
TRP,2002-12-27,2003-01-31,$0.25
TRP,2002-09-26,2002-10-31,$0.25
TRP,2002-06-26,2002-07-31,$0.25
TRP,2002-03-26,2002-04-30,$0.25
TRP,2001-12-27,2002-01-31,$0.225
TRP,2001-09-26,2001-10-31,$0.225
TRP,2001-06-27,2001-07-31,$0.225
TRP,2001-03-28,2001-04-30,$0.225
TRP,2000-12-27,2001-01-31,$0.20
TRP,2000-09-27,2000-10-31,$0.20
TRP,2000-06-28,2000-07-31,$0.20
TRP,2000-03-29,2000-04-28,$0.20
TRP,1999-12-28,2000-01-31,$0.28
TRP,1999-09-28,1999-10-29,$0.28
TRP,1999-06-28,1999-07-30,$0.28
TRP,1999-03-29,1999-04-30,$0.28
TRP,1998-12-29,1999-01-29,$0.28
TRP,1998-09-28,1998-10-30,$0.28
TRP,1998-06-25,1998-06-30,$0.31
TRP,1998-03-27,1998-04-30,$0.31
TRP,1997-12-29,1998-01-30,$0.31
TRP,1997-09-26,1997-10-31,$0.29
TRP,1997-06-26,1997-07-31,$0.29
TRP,1997-03-26,1997-04-30,$0.29
TRP,1996-12-27,1997-01-31,$0.29
TRP,1996-09-26,1996-10-31,$0.27
TRP,1996-06-26,1996-07-31,$0.27
TRP,1996-03-27,1996-04-30,$0.27
TRP,1995-12-27,1996-01-31,$0.27
TRP,1995-09-27,1995-10-31,$0.25
TRP,1995-06-28,1995-07-31,$0.25
TRP,1995-03-27,1995-04-28,$0.25
TRP,1994-12-23,1995-01-31,$0.25
TRP,1994-09-26,1994-10-31,$0.23
TRP,1994-06-24,1994-07-29,$0.23
TRP,1994-03-25,1994-04-29,$0.23
TRP,1993-12-23,1994-01-31,$0.23
TRP,1993-09-24,1993-10-29,$0.21
TRP,1993-06-24,1993-07-30,$0.21
TRP,1993-03-25,1993-04-30,$0.21
TRP,1992-12-24,1993-01-29,$0.21
TRP,1992-09-24,1992-10-30,$0.19
TRP,1992-06-24,1992-07-31,$0.19
TRP,1992-03-25,1992-04-30,$0.19
TRP,1991-12-24,1992-01-31,$0.19
TRP,1991-09-24,1991-10-31,$0.18
TRP,1991-06-24,1991-07-31,$0.18
TRP,1991-03-22,1991-04-30,$0.18
TRP,1990-12-24,1991-01-31,$0.18
TRP,1990-09-24,1990-10-31,$0.17
TRP,1990-06-25,1990-07-31,$0.17
TRP,1990-03-26,1990-04-30,$0.17
TRP,1989-12-22,1990-01-31,$0.17
TRP,1989-09-25,1989-10-31,$0.17
TRP,1989-06-26,1989-07-31,$0.17
TRP,1989-03-27,1989-04-28,$0.17
TRP,1988-12-23,1989-01-31,$0.17
TRP,1988-09-26,1988-10-31,$0.17
TRP,1988-06-24,1988-07-29,$0.17
TRP,1988-03-25,1988-04-29,$0.17
TRP,1987-12-24,1988-01-29,$0.28
TRP,1987-09-24,1987-10-30,$0.28
TRP,1987-06-24,1987-07-31,$0.28
NTR,2023-12-29,2024-01-13,$0.53**
NTR,2023-09-29,2023-10-14,$0.53**
NTR,2023-06-29,2023-07-14,$0.53
NTR,2023-03-30,2023-04-13,$0.53
NTR,2022-12-29,2023-01-13,$0.48
NTR,2022-09-29,2022-10-14,$0.48
NTR,2022-06-29,2022-07-15,$0.48
NTR,2022-03-30,2022-04-14,$0.48
NTR,2021-12-30,2022-01-14,$0.46
NTR,2021-09-29,2021-10-15,$0.46
NTR,2021-06-29,2021-07-16,$0.46
NTR,2021-03-30,2021-04-15,$0.46
NTR,2020-12-30,2021-01-14,$0.45
NTR,2020-09-29,2020-10-16,$0.45
NTR,2020-06-29,2020-07-17,$0.45
NTR,2020-03-30,2020-04-16,$0.45
NTR,2019-12-30,2020-01-16,$0.45
NTR,2019-09-27,2019-10-17,$0.45
NTR,2019-06-27,2019-07-18,$0.43
NTR,2019-03-28,2019-04-18,$0.43
NTR,2018-12-28,2019-01-17,$0.43
NTR,2018-09-27,2018-10-19,$0.40
NTR,2018-06-28,2018-07-18,$0.40
NTR,2018-03-28,2018-04-20,$0.40
NTR,2017-12-28,2018-02-01,$0.25
NTR,2017-09-28,2017-11-01,$0.25
NTR,2017-06-28,2017-08-01,$0.25
NTR,2017-03-29,2017-05-02,$0.25
NTR,2017-01-10,2017-02-02,$0.25
NTR,2016-10-07,2016-11-02,$0.25
NTR,2016-07-08,2016-08-02,$0.625
NTR,2016-04-08,2016-05-03,$0.625
NTR,2016-01-12,2016-02-04,$0.95
NTR,2015-10-08,2015-11-03,$0.95
NTR,2015-07-08,2015-07-31,$0.95
NTR,2015-04-09,2015-05-04,$0.95
NTR,2015-01-13,2015-02-05,$0.875
NTR,2014-10-09,2014-11-04,$0.875
NTR,2014-07-09,2014-08-01,$0.875
NTR,2014-04-08,2014-05-01,$0.875
NTR,2014-01-14,2014-02-06,$0.875
